MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc
2.248317877,98.01165505,9880.879884,2.434100011,119.4623837,14717.32867,2.913394012,148.4741486,19672.08568,5.296155739,166.0929749,21279.43089,16.33229589,176.4144379,22282.78186,2.248317877,98.01165505,9880.879884,2.434100011,119.4623837,14717.32867,2.913394012,148.4741486,19672.08568,5.296155739,166.0929749,21279.43089,16.33229589,176.4144379,22282.78186,1.248322009,128.4617294,125.3455696,401.1275889,15711.51184,0.05196423,0.000457999,1.43410249,160.9254149,144.2048068,412.9104319,20795.76246,17.24614186,0.009041101,1.913394838,194.7134682,154.0268335,483.5612961,44936.05154,3864.933697,0.128447276,4.219424966,193.1662305,152.001194,801.5478137,111508.2916,-1850.125478,-0.036852319,12.13104918,216.7312948,153.8859372,541.5160411,121053.5549,6238.071579,0.117651963,1.248322009,1.023004103,1.553314919,1.43410249,1.34643879,2.086664985,1.913394838,2.364620472,38.36803645,4.219424966,10.32291003,397.8017055,12.13104918,14.04464213,504.5050393,1.248322009,128.4617294,125.3455696,401.1275889,15711.51184,0.05196423,0.000457999,1.43410249,160.9254149,144.2048068,412.9104319,20795.76246,17.24614186,0.009041101,1.913394838,194.7134682,154.0268335,483.5612961,44936.05154,3864.933697,0.128447276,4.219424966,193.1662305,152.001194,801.5478137,111508.2916,-1850.125478,-0.036852319,12.13104918,216.7312948,153.8859372,541.5160411,121053.5549,6238.071579,0.117651963
1,380,0,1,380,0,1,379.9999999,3.36E-05,1.554108712,303.7326545,18084.47428,14.03198773,190.9231138,23438.03817,1,380,0,1,380,0,1,379.9999999,3.36E-05,1.554108712,303.7326545,18084.47428,14.03198773,190.9231138,23438.03817,1,380,0,537.4020158,0.819334979,9.05E-100,0,1,380,0,537.5853752,174.9773163,5.73E-58,0,1,379.9999999,0.004178252,583.3679734,38162.91337,-7.26E-16,-8.89E-16,1.441456076,322.7808421,120.3840223,842.2310711,110046.8747,-2857.967236,-0.071878504,10.67969753,232.0190597,154.0318333,547.8138486,121062.3511,3059.815893,0.057654415,1,32.56704593,0,1,32.56704593,0,1,32.56704592,2.86E-07,1.441456076,25.75462263,226.9569326,10.67969753,15.77899872,486.3818621,1,380,0,537.4020158,0.819334979,9.05E-100,0,1,380,0,537.5853752,174.9773163,5.73E-58,0,1,379.9999999,0.004178252,583.3679734,38162.91337,-7.26E-16,-8.89E-16,1.441456076,322.7808421,120.3840223,842.2310711,110046.8747,-2857.967236,-0.071878504,10.67969753,232.0190597,154.0318333,547.8138486,121062.3511,3059.815893,0.057654415
1.305193172,698.726767,31003.58307,1.490619593,659.0785805,38211.8354,1.78870567,612.5704038,42660.29529,2.51765442,499.2588322,68922.07601,14.99872061,231.2650137,44657.85132,1.305193172,698.726767,31003.58307,1.490619593,659.0785805,38211.8354,1.78870567,612.5704038,42660.29529,2.51765442,499.2588322,68922.07601,14.99872061,231.2650137,44657.85132,1.305193172,698.726767,176.0783435,701.8369433,31003.58307,9.74E-150,0,1.490619593,659.0785805,195.4784781,662.3749506,38211.8354,3.95E-88,0,1.788705669,612.5704039,206.5436885,616.1156545,42660.29527,-6.33E-06,-6.28E-06,2.407644246,519.3294637,250.7034777,560.2319233,121452.1663,-26221.62916,-0.324445016,11.65437804,280.4112552,215.9640993,518.8612096,132822.29,-23868.2799,-0.313395007,1.305193172,7.877516791,186.0374713,1.490619593,10.94878396,229.2906989,1.788705669,14.55144649,255.9837498,2.407644246,15.19983174,289.5084398,11.65437804,14.45447007,463.3398163,1.305193172,698.726767,176.0783435,701.8369433,31003.58307,9.74E-150,0,1.490619593,659.0785805,195.4784781,662.3749506,38211.8354,3.95E-88,0,1.788705669,612.5704039,206.5436885,616.1156545,42660.29527,-6.33E-06,-6.28E-06,2.407644246,519.3294637,250.7034777,560.2319233,121452.1663,-26221.62916,-0.324445016,11.65437804,280.4112552,215.9640993,518.8612096,132822.29,-23868.2799,-0.313395007
1.444200912,260.611293,94798.16347,1.780745728,326.0278978,103355.971,2.441849111,388.7357691,97429.2504,3.463963162,374.1827814,87571.47641,15.96642331,220.9142288,43464.34988,1.444200912,260.611293,94798.16347,1.780745728,326.0278978,103355.971,2.441849111,388.7357691,97429.2504,3.463963162,374.1827814,87571.47641,15.96642331,220.9142288,43464.34988,1.444200912,260.611293,307.893104,328.833805,97824.51385,-12957.76901,-0.270846742,1.780745728,326.0278978,321.4902346,377.704868,106017.3975,-14519.26249,-0.293946159,2.441849111,388.7357691,312.1365893,427.5572812,100021.8464,-12555.93554,-0.267427337,3.356299054,384.2612066,295.1483888,441.8466079,102929.5061,-23013.48936,-0.33300368,12.62928223,263.433944,215.1728281,470.7149967,119745.7294,-36213.10763,-0.506441473,1.444200912,2.638272782,69.41375227,1.780745728,4.975001196,128.3913987,2.441849111,8.719615765,200.1894701,3.356299054,10.76374435,249.6195086,12.62928223,13.33457473,441.2371221,1.444200912,260.611293,307.893104,328.833805,97824.51385,-12957.76901,-0.270846742,1.780745728,326.0278978,321.4902346,377.704868,106017.3975,-14519.26249,-0.293946159,2.441849111,388.7357691,312.1365893,427.5572812,100021.8464,-12555.93554,-0.267427337,3.356299054,384.2612066,295.1483888,441.8466079,102929.5061,-23013.48936,-0.33300368,12.62928223,263.433944,215.1728281,470.7149967,119745.7294,-36213.10763,-0.506441473
1,380,0,1,380,6.07E-06,1.000775955,380.0067733,75.60124069,2.548050227,376.4657892,53211.51121,15.73088427,231.0271868,42207.91098,1,380,0,1,380,6.07E-06,1.000775955,380.0067733,75.60124069,2.548050227,376.4657892,53211.51121,15.73088427,231.0271868,42207.91098,1,380,0,429.6666444,24144.22732,-4.42E-31,0,1,380,0.002464229,425.1667639,23605.75863,-2.68E-17,-7.07E-17,1.000775955,380.0067733,8.694897394,419.6366026,22625.57471,-0.007285084,-5.57E-06,2.499934979,382.5566796,228.6285076,440.365034,75750.51155,-7764.314992,-0.145037312,12.65198313,272.6472076,208.8754697,475.9324165,118738.7746,-31924.10299,-0.459919856,1,11.61971307,0,1,11.61971307,9.86E-09,1.000775955,11.61746447,0.161733724,2.499934979,11.10614074,149.9449535,12.65198313,13.1990338,406.5762471,1,380,0,429.6666444,24144.22732,-4.42E-31,0,1,380,0.002464229,425.1667639,23605.75863,-2.68E-17,-7.07E-17,1.000775955,380.0067733,8.694897394,419.6366026,22625.57471,-0.007285084,-5.57E-06,2.499934979,382.5566796,228.6285076,440.365034,75750.51155,-7764.314992,-0.145037312,12.65198313,272.6472076,208.8754697,475.9324165,118738.7746,-31924.10299,-0.459919856
1.291622642,342.8374431,402.7470947,1.477411355,347.5107411,503.9324855,1.782169921,353.069514,600.7353091,3.486018804,363.7103247,38351.72717,16.69216184,237.0763022,40253.50876,1.291622642,342.8374431,402.7470947,1.477411355,347.5107411,503.9324855,1.782169921,353.069514,600.7353091,3.486018804,363.7103247,38351.72717,16.69216184,237.0763022,40253.50876,1.291622642,342.8374431,20.06855986,349.132514,402.7470947,-1.54E-49,0,1.477411355,347.5107411,22.4484406,353.7226529,503.9324855,5.51E-08,1.98E-06,1.782169921,353.069514,24.50990227,359.1997048,601.2383999,1.143626627,0.0094093,3.439074906,367.8560171,193.9045068,399.1512902,53225.10518,-1107.822222,-0.029435333,13.62083958,277.0047064,201.656887,450.9462864,116047.3427,-30955.67839,-0.465623009,1.291622642,2.898785123,22.17923882,1.477411355,3.99546681,27.75150722,1.782169921,5.298258164,31.30488006,3.439074906,7.980132742,130.1790387,13.62083958,12.25610596,387.9480251,1.291622642,342.8374431,20.06855986,349.132514,402.7470947,-1.54E-49,0,1.477411355,347.5107411,22.4484406,353.7226529,503.9324855,5.51E-08,1.98E-06,1.782169921,353.069514,24.50990227,359.1997048,601.2383999,1.143626627,0.0094093,3.439074906,367.8560171,193.9045068,399.1512902,53225.10518,-1107.822222,-0.029435333,13.62083958,277.0047064,201.656887,450.9462864,116047.3427,-30955.67839,-0.465623009
1.221656022,116.2291031,11455.4077,1.513130422,161.4654822,17931.79315,2.252731178,225.6377473,20676.98571,4.36527534,295.5106577,45218.64,17.63342463,227.3744827,39536.33899,1.221656022,116.2291031,11455.4077,1.513130422,161.4654822,17931.79315,2.252731178,225.6377473,20676.98571,4.36527534,295.5106577,45218.64,17.63342463,227.3744827,39536.33899,1.221656022,116.2291031,107.0299383,240.6854418,27045.1054,-4725.94995,-0.282103055,1.513130422,161.4654822,133.9096455,256.9889726,30052.77525,-8886.994275,-0.427349489,2.252731178,225.6377473,143.7949433,290.0461372,30919.2313,-13644.96587,-0.625857669,4.319957414,297.9812502,212.3794842,351.4890475,55770.21277,-12137.54261,-0.315558673,14.57290989,262.5254632,201.7933451,423.7152708,104765.4,-28990.20842,-0.462400383,1.221656022,0.942238398,4.872694352,1.513130422,1.691033085,12.13598311,2.252731178,3.172083423,23.07158869,4.319957414,6.25058451,109.9758166,14.57290989,11.44998364,370.1469747,1.221656022,116.2291031,107.0299383,240.6854418,27045.1054,-4725.94995,-0.282103055,1.513130422,161.4654822,133.9096455,256.9889726,30052.77525,-8886.994275,-0.427349489,2.252731178,225.6377473,143.7949433,290.0461372,30919.2313,-13644.96587,-0.625857669,4.319957414,297.9812502,212.3794842,351.4890475,55770.21277,-12137.54261,-0.315558673,14.57290989,262.5254632,201.7933451,423.7152708,104765.4,-28990.20842,-0.462400383
1.000000196,60.00001101,0.002862269,1.000126712,60.01285522,3.576073217,1.098557418,74.8602416,4095.632315,4.192343654,239.3342854,44506.98448,18.09017325,218.1222505,38813.80809,1.000000196,60.00001101,0.002862269,1.000126712,60.01285522,3.576073217,1.098557418,74.8602416,4095.632315,4.192343654,239.3342854,44506.98448,18.09017325,218.1222505,38813.80809,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,6.74E-07,84.85281374,6.43E-13,1.29E-137,2.85E-125,1.031467682,60,0,84.85281374,4.55E-13,3.31E-32,0,3.075928556,60,6.74E-07,84.85281374,1.02E-12,4.47E-28,6.95E-16,1,50.21888709,0,1,50.21888709,0,1,50.21888709,4.55E-13,1.031467682,50.37746282,1.177282163,3.075928556,57.1808856,134.1862175,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,6.74E-07,84.85281374,6.43E-13,0,0,1.031467682,60,0,84.85281374,4.55E-13,7.22E-37,0,3.075928556,60,6.74E-07,84.85281374,1.02E-12,-1.45E-29,-2.25E-17
1,380,7.57E-10,1.000000003,379.9999989,0.000346589,1.001649361,379.497543,159.8111979,3.188296577,283.45368,34807.06271,17.95148137,227.1397654,38030.07682,1,380,7.57E-10,1.000000003,379.9999989,0.000346589,1.001649361,379.497543,159.8111979,3.188296577,283.45368,34807.06271,17.95148137,227.1397654,38030.07682,1,380,0,434.5345527,24499.21143,-2.03E-38,0,1,380,0.00016776,429.3858755,24116.80109,5.62E-21,2.16E-19,1.000147973,379.9771619,2.565929677,421.4226054,22988.28332,0.000278576,7.16E-07,2.649023201,328.9431345,172.2173453,378.0943147,44220.9992,-1804.154801,-0.057844067,14.23491052,270.7780291,196.8789063,428.8773169,104019.5374,-24876.5039,-0.406690328,1,13.89405394,0,1,13.89405394,6.91E-11,1.000147973,13.89246761,0.020419501,2.649023201,9.135976161,82.18912354,14.23491052,11.62167916,344.5343704,1,380,0,434.5345527,24499.21143,-2.03E-38,0,1,380,0.00016776,429.3858755,24116.80109,5.62E-21,2.16E-19,1.000147973,379.9771619,2.565929677,421.4226054,22988.28332,0.000278576,7.16E-07,2.649023201,328.9431345,172.2173453,378.0943147,44220.9992,-1804.154801,-0.057844067,14.23491052,270.7780291,196.8789063,428.8773169,104019.5374,-24876.5039,-0.406690328
1.440680527,162.0474462,20933.78619,1.611609633,185.1637356,23217.4171,1.850237959,210.0612057,24482.64092,4.136470377,230.8838172,35060.30521,18.92208531,218.6238031,37319.99055,1.440680527,162.0474462,20933.78619,1.611609633,185.1637356,23217.4171,1.850237959,210.0612057,24482.64092,4.136470377,230.8838172,35060.30521,18.92208531,218.6238031,37319.99055,1.440680527,162.0474462,144.6851277,275.6836606,32338.778,-8134.303531,-0.358093829,1.611609631,185.1637358,152.3726258,289.8663009,33861.80212,-9886.616209,-0.413276846,1.848963524,210.1646384,156.4735893,306.4301794,34742.4622,-11567.00219,-0.47084734,3.605962964,256.0241564,187.8569814,329.0036359,45441.8921,-8128.292846,-0.255726813,15.21160046,257.3160643,196.9483506,406.6256578,94821.33735,-22446.25278,-0.387455126,1.440680527,4.414079235,39.60392383,1.611609631,5.419535864,43.92424813,1.848963524,6.506692583,46.32005814,3.605962964,6.667970454,75.26962091,15.21160046,10.87322141,329.8461035,1.440680527,162.0474462,144.6851277,275.6836606,32338.778,-8134.303531,-0.358093829,1.611609631,185.1637358,152.3726258,289.8663009,33861.80212,-9886.616209,-0.413276846,1.848963524,210.1646384,156.4735893,306.4301794,34742.4622,-11567.00219,-0.47084734,3.605962964,256.0241564,187.8569814,329.0036359,45441.8921,-8128.292846,-0.255726813,15.21160046,257.3160643,196.9483506,406.6256578,94821.33735,-22446.25278,-0.387455126
1,110,0,1,110,0,1,110,0,1.000174088,110,0,1.693279264,110,1.82E-12,1,110,0,1,110,0,1,110,0,1.000174088,110,0,1.693279264,110,1.82E-12,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1.000174088,110,0,110,0,0,0,1.693279264,110,1.35E-06,110,1.82E-12,0,0,1,124.881377,0,1,124.881377,0,1,124.881377,0,1.000174088,124.8814595,3.92E-05,1.693279264,130.6518995,681.2626224,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1,110,0,110,0,0,0,1.000174088,110,0,110,0,0,0,1.693279264,110,1.35E-06,110,1.82E-12,0,0
1,380,0,1,380,0,1,380,0,1.065590599,370.8214095,3442.50671,13.50230714,230.5755529,36341.90278,1,380,0,1,380,0,1,380,0,1.065590599,370.8214095,3442.50671,13.50230714,230.5755529,36341.90278,1,380,0,440.6155988,24648.99914,-2.67E-176,0,1,380,0,440.6096496,24648.99969,-3.48E-104,0,1,380,0,440.6021784,24648.99999,-4.42E-32,0,1.057178524,373.2946465,51.91384382,426.6660484,28754.60679,19.74089731,0.002247439,11.05069462,268.4179851,191.0951669,413.7403574,93915.09047,-13559.14473,-0.24121955,1,59.78767395,0,1,59.78767395,0,1,59.78767395,0,1.057178524,56.91464337,148.4312583,11.05069462,15.29959045,496.9183291,1,380,0,440.6155988,24648.99914,-2.67E-176,0,1,380,0,440.6096496,24648.99969,-3.48E-104,0,1,380,0,440.6021784,24648.99999,-4.42E-32,0,1.057178524,373.2946465,51.91384382,426.6660484,28754.60679,19.74089731,0.002247439,11.05069462,268.4179851,191.0951669,413.7403574,93915.09047,-13559.14473,-0.24121955
1.391108127,154.2806659,19926.65313,1.5693484,179.9169591,22792.85159,1.82881837,208.3044368,24433.04042,2.045770332,221.8206128,24977.15867,14.47697977,219.2074668,35573.25494,1.391108127,154.2806659,19926.65313,1.5693484,179.9169591,22792.85159,1.82881837,208.3044368,24433.04042,2.045770332,221.8206128,24977.15867,14.47697977,219.2074668,35573.25494,1.391108127,154.2806659,141.1617977,410.1250101,19926.65313,-4.19E-267,0,1.5693484,179.9169591,150.9730161,420.4403789,22792.85159,-7.51E-159,0,1.82881837,208.3044368,156.3107176,433.3482876,24433.04042,-1.28E-50,0,2.037514724,222.476278,158.0247802,432.3905169,25156.32257,-893.5781306,-0.102539895,12.02996594,251.5918373,191.3233523,408.6143752,85692.50734,-8517.728582,-0.159940398,1.391108127,17.00393868,715.9030901,1.5693484,21.86314307,818.8767466,1.82881837,27.24381786,877.8036646,2.037514724,29.11422034,877.4393696,12.02996594,14.0503169,472.8259139,1.391108127,154.2806659,141.1617977,410.1250101,19926.65313,-4.19E-267,0,1.5693484,179.9169591,150.9730161,420.4403789,22792.85159,-7.51E-159,0,1.82881837,208.3044368,156.3107176,433.3482876,24433.04042,-1.28E-50,0,2.037514724,222.476278,158.0247802,432.3905169,25156.32257,-893.5781306,-0.102539895,12.02996594,251.5918373,191.3233523,408.6143752,85692.50734,-8517.728582,-0.159940398
1.000000039,60.00000372,0.00113802,1.000046518,60.00557799,1.729083425,1.056598273,67.94414986,2423.835655,2.445173991,155.6410225,21091.76244,14.9824828,208.5812262,34777.7917,1.000000039,60.00000372,0.00113802,1.000046518,60.00557799,1.729083425,1.056598273,67.94414986,2423.835655,2.445173991,155.6410225,21091.76244,14.9824828,208.5812262,34777.7917,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,3.82E-160,0,1.005822484,60,0,84.85281374,4.55E-13,1.89E-34,0,2.832911557,60,9.54E-07,84.85281374,1.29E-12,3.07E-28,3.37E-16,1,74.68848205,0,1,74.68848205,0,1,74.68848205,0,1.005822484,74.54775094,3.408326476,2.832911557,63.36095726,156.8242399,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.005822484,60,0,84.85281374,4.55E-13,1.34E-43,0,2.832911557,60,9.54E-07,84.85281374,1.29E-12,1.45E-29,1.59E-17
1,380,0,1,380,0,1,380,4.73E-07,1.179259531,345.8951368,9694.754527,12.53721634,222.25402,34160.65556,1,380,0,1,380,0,1,380,4.73E-07,1.179259531,345.8951368,9694.754527,12.53721634,222.25402,34160.65556,1,380,0,537.4011537,0,0,0,1,380,0,537.4011537,0,-4.71E-197,0,1,380,0.000117205,537.4011537,1.37E-08,-4.89E-63,0,1.105520418,364.9645753,67.27480464,520.2547511,5452.703811,-110.6772602,-0.029832626,9.947217037,264.5007908,185.5147246,416.6868409,84780.59056,-7412.437433,-0.143543989,1,42.71216393,0,1,42.71216393,0,1,42.71216393,2.84E-10,1.105520418,41.41425873,99.71467647,9.947217037,16.93171045,499.5760591,1,380,0,537.4011537,0,0,0,1,380,0,537.4011537,0,-4.71E-197,0,1,380,0.000117205,537.4011537,1.37E-08,-4.89E-63,0,1.105520418,364.9645753,67.27480464,520.2547511,5452.703811,-110.6772602,-0.029832626,9.947217037,264.5007908,185.5147246,416.6868409,84780.59056,-7412.437433,-0.143543989
1.005196768,67.62334905,507.0963385,1.042602983,78.8307101,3864.215849,1.349258246,147.2795398,18915.41191,2.061509931,210.1232288,24559.89577,13.40602314,210.5985112,33297.86749,1.005196768,67.62334905,507.0963385,1.042602983,78.8307101,3864.215849,1.349258246,147.2795398,18915.41191,2.061509931,210.1232288,24559.89577,13.40602314,210.5985112,33297.86749,1.005196768,67.62334905,22.51879967,480.7794893,507.0963385,0,0,1.042602983,78.8307101,62.16281726,482.4834514,3864.215849,-2.61E-199,0,1.349258246,147.2795398,137.533312,498.26425,18915.41191,-4.04E-10,-9.79E-08,1.995133703,215.1176879,156.8510489,517.5397678,24611.67694,-482.4395281,-0.117857809,10.84312636,246.1941895,185.8507206,421.2080609,78220.55269,-7514.255786,-0.152619892,1.005196768,1.730605574,8.727910482,1.042602983,3.200930323,66.50911761,1.349258246,12.18092195,325.5634272,1.995133703,21.41729073,447.6685326,10.84312636,15.51015766,473.3941059,1.005196768,67.62334905,22.51879967,480.7794893,507.0963385,0,0,1.042602983,78.8307101,62.16281726,482.4834514,3864.215849,-2.61E-199,0,1.349258246,147.2795398,137.533312,498.26425,18915.41191,-4.04E-10,-9.79E-08,1.995133703,215.1176879,156.8510489,517.5397678,24611.67694,-482.4395281,-0.117857809,10.84312636,246.1941895,185.8507206,421.2080609,78220.55269,-7514.255786,-0.152619892
1.263876962,75.83352398,123.6606183,1.467314437,78.26456689,1230.836136,2.032583448,113.1950648,10808.92357,3.007097358,166.1860984,20267.23006,14.37021113,201.371193,32119.10742,1.263876962,75.83352398,123.6606183,1.467314437,78.26456689,1230.836136,2.032583448,113.1950648,10808.92357,3.007097358,166.1860984,20267.23006,14.37021113,201.371193,32119.10742,1.263876962,75.83352398,11.1202796,482.0028251,123.6606183,5.90E-14,6.96E-10,1.467314437,78.26456689,35.0832743,482.3912752,1230.836136,-2.65E-200,0,2.032583448,113.1950648,103.9659732,489.2740773,10808.92357,-2.75E-10,-1.73E-07,2.942473098,168.5182175,143.0359151,502.5041635,20462.12088,-525.374367,-0.198795457,11.81416072,231.9575295,183.8713673,425.8821755,72343.86963,-10623.11295,-0.228449762,1.263876962,0.666659092,2.120949813,1.467314437,1.282444329,22.90200335,2.032583448,6.377955369,200.1628453,2.942473098,14.26977165,394.7634824,11.81416072,14.22997789,451.0469458,1.263876962,75.83352398,11.1202796,482.0028251,123.6606183,5.90E-14,6.96E-10,1.467314437,78.26456689,35.0832743,482.3912752,1230.836136,-2.65E-200,0,2.032583448,113.1950648,103.9659732,489.2740773,10808.92357,-2.75E-10,-1.73E-07,2.942473098,168.5182175,143.0359151,502.5041635,20462.12088,-525.374367,-0.198795457,11.81416072,231.9575295,183.8713673,425.8821755,72343.86963,-10623.11295,-0.228449762
1,380,0,1,380,3.09E-09,1.000057731,379.984598,4.733069492,2.055561454,270.2033737,21828.27072,13.94186163,214.1836001,31939.82565,1,380,0,1,380,3.09E-09,1.000057731,379.984598,4.733069492,2.055561454,270.2033737,21828.27072,13.94186163,214.1836001,31939.82565,1,380,0,609.0779917,5.82E-11,3.63E-59,0,1,380,5.55E-05,609.0779917,3.09E-09,-3.06E-227,0,1.000057731,379.984598,2.17556188,609.0683826,4.733069492,1.42E-18,4.27E-14,2.032876828,272.5490076,146.878479,546.2554405,21575.9884,-45.23304644,-0.016667879,11.63987383,244.6760927,180.6246056,432.9407837,71798.43638,-7590.882211,-0.166176022,1,15.10361004,0,1,15.10361004,7.19E-12,1.000057731,15.10310633,0.015949881,2.032876828,14.67994819,200.747686,11.63987383,14.30503301,412.3567255,1,380,0,609.0779917,5.82E-11,3.63E-59,0,1,380,5.55E-05,609.0779917,3.09E-09,-3.06E-227,0,1.000057731,379.984598,2.17556188,609.0683826,4.733069492,1.42E-18,4.27E-14,2.032876828,272.5490076,146.878479,546.2554405,21575.9884,-45.23304644,-0.016667879,11.63987383,244.6760927,180.6246056,432.9407837,71798.43638,-7590.882211,-0.166176022
1.426022275,159.807086,20655.65563,1.599320846,183.6666622,23101.88853,1.843162985,209.6336304,24470.29308,3.020780355,202.6038299,23836.59026,14.91808976,204.2504516,31172.0748,1.426022275,159.807086,20655.65563,1.599320846,183.6666622,23101.88853,1.843162985,209.6336304,24470.29308,3.020780355,202.6038299,23836.59026,14.91808976,204.2504516,31172.0748,1.426022275,159.807086,143.7207557,412.2357393,20655.65563,1.04E-82,0,1.599320846,183.6666622,151.9930542,422.0585774,23101.88853,9.07E-11,5.53E-08,1.843162985,209.6336304,156.4298344,433.9913898,24470.29308,0.293650754,0.003507676,2.998479564,203.6644269,154.4716856,464.5648516,23965.88906,504.5767063,0.069103034,12.62002701,230.517954,179.9147569,427.2749435,65345.53621,-6251.954982,-0.145850761,1.426022275,4.684831554,46.24512054,1.599320846,5.813785406,51.72189348,1.843162985,7.042556827,54.78966821,2.998479564,9.86625911,180.105834,12.62002701,13.19102326,394.1025956,1.426022275,159.807086,143.7207557,412.2357393,20655.65563,1.04E-82,0,1.599320846,183.6666622,151.9930542,422.0585774,23101.88853,9.07E-11,5.53E-08,1.843162985,209.6336304,156.4298344,433.9913898,24470.29308,0.293650754,0.003507676,2.998479564,203.6644269,154.4716856,464.5648516,23965.88906,504.5767063,0.069103034,12.62002701,230.517954,179.9147569,427.2749435,65345.53621,-6251.954982,-0.145850761
1.000000041,60.00000406,0.001244318,1.000047516,60.00587587,1.824272838,1.057086307,68.08073219,2465.331295,3.134105913,157.1031883,20649.30049,15.40863692,194.8887896,30411.83196,1.000000041,60.00000406,0.001244318,1.000047516,60.00587587,1.824272838,1.057086307,68.08073219,2465.331295,3.134105913,157.1031883,20649.30049,15.40863692,194.8887896,30411.83196,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,3.19E-178,0,1.015754804,60,6.74E-07,84.85281374,4.55E-13,2.92E-36,0,2.86948585,60,6.74E-07,84.85281374,6.43E-13,2.00E-28,4.39E-16,1,59.96440101,0,1,59.96440101,0,1,59.96440101,0,1.015754804,60.19059518,3.300369624,2.86948585,62.17727613,104.7911953,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1,60,0,84.85281374,0,0,0,1.015754804,60,6.74E-07,84.85281374,4.55E-13,5.13E-49,0,2.86948585,60,6.74E-07,84.85281374,6.43E-13,4.12E-30,9.05E-18
